Temps;EA0;Temps;I
0.0002015;2.22694137692451;0.0002015;-0.00246179147877476
0.000202;2.23190005123615;0.000202;-0.0024392269551754
0.0002025;2.22198270261288;0.0002025;-0.00246179147877476
0.000203;2.23190005123615;0.000203;-0.0024392269551754
0.0002035;2.21702402830124;0.0002035;-0.00246179147877476
0.000204;2.21702402830124;0.000204;-0.00246179147877476
0.0002045;2.2120653539896;0.0002045;-0.00246179147877476
0.000205;2.21702402830124;0.000205;-0.00246179147877476
0.0002055;2.2120653539896;0.0002055;-0.00246179147877476
0.000206;2.20710667967796;0.000206;-0.00246179147877476
0.0002065;2.20214800536633;0.0002065;-0.00246179147877476
0.000207;2.20710667967796;0.000207;-0.0024392269551754
0.0002075;2.20214800536633;0.0002075;-0.0024392269551754
0.000208;2.19718933105469;0.000208;-0.00248435600237413
0.0002085;2.19223065674305;0.0002085;-0.00246179147877476
0.000209;2.19718933105469;0.000209;-0.0024392269551754
0.0002095;2.19718933105469;0.0002095;-0.00246179147877476
0.00021;2.19223065674305;0.00021;-0.00246179147877476
0.0002105;2.19223065674305;0.0002105;-0.0024392269551754
0.000211;2.18727198243141;0.000211;-0.00246179147877476
0.0002115;2.18231330811977;0.0002115;-0.00248435600237413
0.000212;2.18231330811977;0.000212;-0.00246179147877476
0.0002125;2.18231330811977;0.0002125;-0.00246179147877476
0.000213;2.17735463380814;0.000213;-0.0024392269551754
0.0002135;2.17735463380814;0.0002135;-0.00246179147877476
0.000214;2.17735463380814;0.000214;-0.00246179147877476
0.0002145;2.16743728518486;0.0002145;-0.00246179147877476
0.000215;2.1723959594965;0.000215;-0.00246179147877476
0.0002155;2.16247861087322;0.0002155;-0.00246179147877476
0.000216;2.16743728518486;0.000216;-0.0024392269551754
0.0002165;2.15751993656158;0.0002165;-0.00246179147877476
0.000217;2.16247861087322;0.000217;-0.00246179147877476
0.0002175;2.15751993656158;0.0002175;-0.00246179147877476
0.000218;2.15751993656158;0.000218;-0.00246179147877476
0.0002185;2.15256126224995;0.0002185;-0.0024392269551754
0.000219;2.15256126224995;0.000219;-0.00246179147877476
0.0002195;2.14760258793831;0.0002195;-0.00246179147877476
0.00022;2.14760258793831;0.00022;-0.00246179147877476
0.0002205;2.14760258793831;0.0002205;-0.00246179147877476
0.000221;2.13768523931503;0.000221;-0.00246179147877476
0.0002215;2.14264391362667;0.0002215;-0.00246179147877476
0.000222;2.14264391362667;0.000222;-0.0024392269551754
0.0002225;2.13768523931503;0.0002225;-0.0024392269551754
0.000223;2.12776789069176;0.000223;-0.00248435600237413
0.0002235;2.1327265650034;0.0002235;-0.00246179147877476
0.000224;2.12776789069176;0.000224;-0.00248435600237413
0.0002245;2.12280921638012;0.0002245;-0.00246179147877476
0.000225;2.12280921638012;0.000225;-0.00246179147877476
0.0002255;2.12280921638012;0.0002255;-0.00246179147877476
0.000226;2.12280921638012;0.000226;-0.00246179147877476
0.0002265;2.11785054206848;0.0002265;-0.00246179147877476
0.000227;2.11785054206848;0.000227;-0.00246179147877476
0.0002275;2.11289186775684;0.0002275;-0.00246179147877476
0.000228;2.11785054206848;0.000228;-0.0024392269551754
0.0002285;2.10793319344521;0.0002285;-0.00248435600237413
0.000229;2.11289186775684;0.000229;-0.00241666243157604
0.0002295;2.10297451913357;0.0002295;-0.00246179147877476
0.00023;2.10793319344521;0.00023;-0.0024392269551754
0.0002305;2.09305717051029;0.0002305;-0.00246179147877476
0.000231;2.10297451913357;0.000231;-0.00246179147877476
