Temps;EA0;Temps;EA1
0.018233;-0.723469838500023;0.018233;3.53401012718678
0.018234;-0.733387187123299;0.018234;3.49429656565189
0.018235;-0.743304535746574;0.018235;3.45954719930887
0.018236;-0.768097907304764;0.018236;3.41486944258213
0.018237;-0.782973930239677;0.018237;3.36026329547167
0.018238;-0.797849953174591;0.018238;3.31558553874493
0.018239;-0.812725976109505;0.018239;3.27587197721004
0.01824;-0.827601999044418;0.01824;3.2311942204833
0.018241;-0.832560673356056;0.018241;3.20140904933214
0.018242;-0.852395370602608;0.018242;3.15176709741354
0.018243;-0.862312719225883;0.018243;3.11205353587866
0.018244;-0.877188742160797;0.018244;3.06737577915192
0.018245;-0.882147416472435;0.018245;3.0326264128089
0.018246;-0.897023439407349;0.018246;2.99291285127401
0.018247;-0.901982113718987;0.018247;2.95816348493099
0.018248;-0.911899462342262;0.018248;2.91844992339611
0.018249;-0.921816810965538;0.018249;2.87873636186123
0.01825;-0.936692833900452;0.01825;2.82413021475077
0.018251;-0.951568856835365;0.018251;2.78441665321589
0.018252;-0.956527531147003;0.018252;2.74966728687286
0.018253;-0.966444879770279;0.018253;2.70002533495426
0.018254;-0.971403554081917;0.018254;2.66527596861124
0.018255;-0.981320902705193;0.018255;2.62556240707636
0.018256;-0.98627957701683;0.018256;2.59081304073334
0.018257;-0.996196925640106;0.018257;2.55109947919846
0.018258;-1.00115559995174;0.018258;2.51635011285543
0.018259;-1.00611427426338;0.018259;2.48160074651241
0.01826;-1.01107294857502;0.01826;2.44685138016939
0.018261;-1.01107294857502;0.018261;2.40713781863451
0.018262;-1.0209902971983;0.018262;2.37238845229149
0.018263;-1.03090764582157;0.018263;2.32274650037289
0.018264;-1.03586632013321;0.018264;2.28799713402987
0.018265;-1.03586632013321;0.018265;2.25324776768684
0.018266;-1.04082499444485;0.018266;2.21849840134382
0.018267;-1.05074234306812;0.018267;2.17878483980894
0.018268;-1.05074234306812;0.018268;2.14899966865778
0.018269;-1.05570101737976;0.018269;2.11425030231476
0.01827;-1.05570101737976;0.01827;2.07453674077988
0.018271;-1.05074234306812;0.018271;2.04971576482058
0.018272;-1.05074234306812;0.018272;2.01993059366941
0.018273;-1.05074234306812;0.018273;1.99014542251825
0.018274;-1.05074234306812;0.018274;1.96532444655895
0.018275;-1.0606596916914;0.018275;1.92561088502407
0.018276;-1.0606596916914;0.018276;1.89086151868105
0.018277;-1.05570101737976;0.018277;1.86604054272175
0.018278;-1.05570101737976;0.018278;1.83129117637873
0.018279;-1.0606596916914;0.018279;1.79157761484385
0.01828;-1.05074234306812;0.01828;1.77668502926826
0.018281;-1.05074234306812;0.018281;1.74193566292524
0.018282;-1.04578366875648;0.018282;1.7220788821578
0.018283;-1.04578366875648;0.018283;1.6972579061985
0.018284;-1.03586632013321;0.018284;1.6724369302392
0.018285;-1.03090764582157;0.018285;1.6476159542799
0.018286;-1.02594897150993;0.018286;1.62775917351246
0.018287;-1.01107294857502;0.018287;1.60790239274502
0.018288;-1.0209902971983;0.018288;1.56322463601828
0.018289;-1.01603162288666;0.018289;1.52847526967525
0.01829;-1.01107294857502;0.01829;1.49869009852409
0.018291;-1.00115559995174;0.018291;1.47386912256479
0.018292;-0.996196925640106;0.018292;1.43911975622177
0.018293;-0.991238251328468;0.018293;1.40933458507061
0.018294;-0.981320902705193;0.018294;1.37954941391945
0.018295;-0.971403554081917;0.018295;1.35472843796015
0.018296;-0.961486205458641;0.018296;1.32494326680899
0.018297;-0.951568856835365;0.018297;1.30012229084969
0.018298;-0.94165150821209;0.018298;1.27033711969852
0.018299;-0.926775485277176;0.018299;1.25048033893108
0.0183;-0.9168581366539;0.0183;1.21573097258806
0.018301;-0.9168581366539;0.018301;1.17601741105318
0.018302;-0.906940788030624;0.018302;1.14623223990202
0.018303;-0.901982113718987;0.018303;1.111482873559
0.018304;-0.892064765095711;0.018304;1.08169770240784
0.018305;-0.882147416472435;0.018305;1.05191253125668
0.018306;-0.867271393537521;0.018306;1.02212736010551
0.018307;-0.857354044914246;0.018307;0.997306384146214
0.018308;-0.84743669629097;0.018308;0.962557017803192
0.018309;-0.842478021979332;0.018309;0.927807651460171
0.01831;-0.82264332473278;0.01831;0.90795087069273
0.018311;-0.802808627486229;0.018311;0.888094089925289
0.018312;-0.787932604551315;0.018312;0.863273113965988
0.018313;-0.773056581616402;0.018313;0.838452138006687
0.018314;-0.768097907304764;0.018314;0.803702771663666
0.018315;-0.763139232993126;0.018315;0.768953405320644
0.018316;-0.743304535746574;0.018316;0.744132429361343
0.018317;-0.728428512811661;0.018317;0.719311453402042
0.018318;-0.728428512811661;0.018318;0.679597891867161
0.018319;-0.703635141253471;0.018319;0.674633696675301
0.01832;-0.698676466941833;0.01832;0.634920135140419
0.018321;-0.673883095383644;0.018321;0.615063354372978
0.018322;-0.65900707244873;0.018322;0.595206573605537
0.018323;-0.644131049513817;0.018323;0.570385597646236
0.018324;-0.629255026578903;0.018324;0.545564621686935
0.018325;-0.609420329332352;0.018325;0.530672036111355
0.018326;-0.594544306397438;0.018326;0.505851060152054
0.018327;-0.5895856320858;0.018327;0.476065889000893
0.018328;-0.574709609150887;0.018328;0.451244913041592
0.018329;-0.559833586215973;0.018329;0.42145974189043
0.01833;-0.539998888969421;0.01833;0.41153135150671
0.018331;-0.530081540346146;0.018331;0.386710375547409
0.018332;-0.515205517411232;0.018332;0.366853594779968
0.018333;-0.49537082016468;0.018333;0.351961009204388
0.018334;-0.485453471541405;0.018334;0.327140033245087
0.018335;-0.465618774294853;0.018335;0.312247447669506
0.018336;-0.445784077048302;0.018336;0.297354862093925
0.018337;-0.42594937980175;0.018337;0.282462276518345
0.018338;-0.406114682555199;0.018338;0.267569690942764
0.018339;-0.396197333931923;0.018339;0.252677105367184
0.01834;-0.386279985308647;0.01834;0.222891934216022
0.018341;-0.371403962373734;0.018341;0.207999348640442
0.018342;-0.35652793943882;0.018342;0.193106763064861
0.018343;-0.341651916503906;0.018343;0.178214177489281
0.018344;-0.326775893568993;0.018344;0.1633215919137
0.018345;-0.311899870634079;0.018345;0.14842900633812
0.018346;-0.292065173387527;0.018346;0.138500615954399
0.018347;-0.277189150452614;0.018347;0.128572225570679
0.018348;-0.2623131275177;0.018348;0.118643835186958
0.018349;-0.242478430271149;0.018349;0.113679639995098
0.01835;-0.222643733024597;0.01835;0.108715444803238
0.018351;-0.207767710089684;0.018351;0.0987870544195175
0.018352;-0.19289168715477;0.018352;0.0888586640357971
0.018353;-0.182974338531494;0.018353;0.0789302736520767
0.018354;-0.173056989908218;0.018354;0.0690018832683563
0.018355;-0.153222292661667;0.018355;0.0590734928846359
0.018356;-0.138346269726753;0.018356;0.0590734928846359
0.018357;-0.12347024679184;0.018357;0.0441809073090553
0.018358;-0.108594223856926;0.018358;0.0491451025009155
0.018359;-0.0937182009220123;0.018359;0.0441809073090553
0.01836;-0.0788421779870987;0.01836;0.0392167121171951
0.018361;-0.0590074807405472;0.018361;0.0441809073090553
0.018362;-0.0391727834939957;0.018362;0.0441809073090553
0.018363;-0.024296760559082;0.018363;0.0441809073090553
0.018364;-0.0094207376241684;0.018364;0.0491451025009155
0.018365;0.00545528531074524;0.018365;0.0541092976927757
0.018366;0.015372633934021;0.018366;0.0491451025009155
0.018367;0.0203313082456589;0.018367;0.0392167121171951
0.018368;0.0401660054922104;0.018368;0.0491451025009155
0.018369;0.0600007027387619;0.018369;0.0640376880764961
0.01837;0.0699180513620377;0.01837;0.0590734928846359
0.018371;0.0847940742969513;0.018371;0.0640376880764961
0.018372;0.0947114229202271;0.018372;0.0739660784602165
0.018373;0.109587445855141;0.018373;0.0838944688439369
0.018374;0.124463468790054;0.018374;0.0938228592276573
0.018375;0.149256840348244;0.018375;0.108715444803238
0.018376;0.159174188971519;0.018376;0.118643835186958
0.018377;0.179008886218071;0.018377;0.138500615954399
0.018378;0.188926234841347;0.018378;0.14842900633812
0.018379;0.193884909152985;0.018379;0.14842900633812
0.01838;0.208760932087898;0.01838;0.16828578710556
0.018381;0.218678280711174;0.018381;0.178214177489281
0.018382;0.233554303646088;0.018382;0.198070958256721
0.018383;0.243471652269363;0.018383;0.207999348640442
0.018384;0.258347675204277;0.018384;0.227856129407883
0.018385;0.273223698139191;0.018385;0.247712910175323
0.018386;0.283141046762466;0.018386;0.267569690942764
0.018387;0.302975744009018;0.018387;0.297354862093925
0.018388;0.312893092632294;0.018388;0.317211642861366
0.018389;0.327769115567207;0.018389;0.342032618820667
0.01839;0.342645138502121;0.01839;0.366853594779968
0.018391;0.352562487125397;0.018391;0.386710375547409
0.018392;0.357521161437035;0.018392;0.41153135150671
0.018393;0.36743851006031;0.018393;0.431388132274151
0.018394;0.377355858683586;0.018394;0.456209108233452
0.018395;0.3922318816185;0.018395;0.485994279384613
0.018396;0.402149230241776;0.018396;0.520743645727634
0.018397;0.407107904553413;0.018397;0.545564621686935
0.018398;0.421983927488327;0.018398;0.580313988029957
0.018399;0.431901276111603;0.018399;0.605134963989258
0.0184;0.441818624734879;0.0184;0.644848525524139
0.018401;0.46165332198143;0.018401;0.684562087059021
0.018402;0.471570670604706;0.018402;0.719311453402042
0.018403;0.481488019227982;0.018403;0.759025014936924
0.018404;0.491405367851257;0.018404;0.798738576471806
0.018405;0.496364042162895;0.018405;0.828523747622967
0.018406;0.506281390786171;0.018406;0.863273113965988
0.018407;0.516198739409447;0.018407;0.90795087069273
0.018408;0.526116088032722;0.018408;0.952628627419472
0.018409;0.536033436655998;0.018409;0.997306384146214
0.01841;0.545950785279274;0.01841;1.0370199456811
0.018411;0.55586813390255;0.018411;1.0866618975997
0.018412;0.560826808214188;0.018412;1.13133965432644
0.018413;0.575702831149101;0.018413;1.17601741105318
0.018414;0.585620179772377;0.018414;1.2355877533555
0.018415;0.600496202707291;0.018415;1.29019390046597
0.018416;0.605454877018929;0.018416;1.33983585238457
0.018417;0.615372225642204;0.018417;1.38947780430317
0.018418;0.615372225642204;0.018418;1.43415556102991
0.018419;0.62528957426548;0.018419;1.49372590333223
0.01842;0.630248248577118;0.01842;1.54336785525084
0.018421;0.640165597200394;0.018421;1.60293819755316
0.018422;0.645124271512032;0.018422;1.65754434466362
0.018423;0.655041620135307;0.018423;1.71711468696594
0.018424;0.664958968758583;0.018424;1.78164922446012
0.018425;0.674876317381859;0.018425;1.84618376195431
0.018426;0.679834991693497;0.018426;1.91568249464035
0.018427;0.689752340316772;0.018427;1.98518122732639
0.018428;0.704628363251686;0.018428;2.05467996001244
0.018429;0.709587037563324;0.018429;2.11425030231476
0.01843;0.714545711874962;0.01843;2.17878483980894
0.018431;0.7195043861866;0.018431;2.23835518211126
0.018432;0.724463060498238;0.018432;2.29296132922173
0.018433;0.734380409121513;0.018433;2.35253167152405
0.018434;0.744297757744789;0.018434;2.41706620901823
0.018435;0.744297757744789;0.018435;2.47167235612869
0.018436;0.754215106368065;0.018436;2.53124269843102
0.018437;0.759173780679703;0.018437;2.58584884554148
0.018438;0.769091129302979;0.018438;2.64045499265194
0.018439;0.779008477926254;0.018439;2.70498953014612
0.01844;0.78892582654953;0.01844;2.75959567725658
0.018441;0.793884500861168;0.018441;2.81420182436705
0.018442;0.803801849484444;0.018442;2.86384377628565
0.018443;0.808760523796082;0.018443;2.91844992339611
0.018444;0.808760523796082;0.018444;2.96809187531471
0.018445;0.808760523796082;0.018445;3.00780543684959
0.018446;0.813719198107719;0.018446;3.06241158396006
0.018447;0.818677872419357;0.018447;3.1070893406868
0.018448;0.823636546730995;0.018448;3.1567312926054
0.018449;0.828595221042633;0.018449;3.21133743971586
0.01845;0.833553895354271;0.01845;3.26097939163446
0.018451;0.838512569665909;0.018451;3.30565714836121
0.018452;0.848429918289185;0.018452;3.36026329547167
0.018453;0.85834726691246;0.018453;3.41486944258213
0.018454;0.863305941224098;0.018454;3.45954719930887
0.018455;0.868264615535736;0.018455;3.51415334641933
0.018456;0.863305941224098;0.018456;3.5439385175705
0.018457;0.85834726691246;0.018457;3.57868788391352
0.018458;0.85834726691246;0.018458;3.6184014454484
0.018459;0.868264615535736;0.018459;3.668043397367
0.01846;0.868264615535736;0.01846;3.70775695890188
0.018461;0.873223289847374;0.018461;3.75243471562862
0.018462;0.868264615535736;0.018462;3.79214827716351
0.018463;0.873223289847374;0.018463;3.83186183869839
0.018464;0.878181964159012;0.018464;3.87157540023327
0.018465;0.878181964159012;0.018465;3.91128896176815
0.018466;0.88314063847065;0.018466;3.95100252330303
0.018467;0.888099312782288;0.018467;4.00064447522163
0.018468;0.88314063847065;0.018468;4.0304296463728
0.018469;0.878181964159012;0.018469;4.06517901271582
0.01847;0.88314063847065;0.01847;4.1048925742507
0.018471;0.873223289847374;0.018471;4.12971355021
0.018472;0.873223289847374;0.018472;4.16446291655302
0.018473;0.868264615535736;0.018473;4.19424808770418
0.018474;0.868264615535736;0.018474;4.2289974540472
0.018475;0.873223289847374;0.018475;4.26871101558208
0.018476;0.868264615535736;0.018476;4.29849618673325
0.018477;0.863305941224098;0.018477;4.32828135788441
0.018478;0.863305941224098;0.018478;4.35806652903557
0.018479;0.863305941224098;0.018479;4.39778009057045
0.01848;0.863305941224098;0.01848;4.42756526172161
0.018481;0.85834726691246;0.018481;4.45238623768091
0.018482;0.853388592600822;0.018482;4.47720721364021
0.018483;0.848429918289185;0.018483;4.50699238479137
0.018484;0.838512569665909;0.018484;4.52188497036695
0.018485;0.838512569665909;0.018485;4.55167014151812
0.018486;0.833553895354271;0.018486;4.57649111747742
0.018487;0.823636546730995;0.018487;4.60131209343672
0.018488;0.823636546730995;0.018488;4.63109726458788
0.018489;0.813719198107719;0.018489;4.65095404535532
0.01849;0.808760523796082;0.01849;4.67081082612276
0.018491;0.803801849484444;0.018491;4.6906676068902
0.018492;0.803801849484444;0.018492;4.72045277804136
0.018493;0.803801849484444;0.018493;4.75023794919252
0.018494;0.808760523796082;0.018494;4.78498731553555
0.018495;0.779008477926254;0.018495;4.78002312034369
0.018496;0.764132454991341;0.018496;4.78498731553555
0.018497;0.754215106368065;0.018497;4.80484409630299
0.018498;0.749256432056427;0.018498;4.81973668187857
0.018499;0.739339083433151;0.018499;4.83462926745415
0.0185;0.734380409121513;0.0185;4.85448604822159
0.018501;0.724463060498238;0.018501;4.85945024341345
0.018502;0.714545711874962;0.018502;4.87930702418089
0.018503;0.704628363251686;0.018503;4.89419960975647
0.018504;0.699669688940048;0.018504;4.90909219533205
0.018505;0.689752340316772;0.018505;4.92398478090763
0.018506;0.684793666005135;0.018506;4.93887736648321
0.018507;0.674876317381859;0.018507;4.94880575686693
0.018508;0.655041620135307;0.018508;4.94880575686693
0.018509;0.640165597200394;0.018509;4.95376995205879
0.01851;0.630248248577118;0.01851;4.96369834244251
0.018511;0.620330899953842;0.018511;4.96866253763437
0.018512;0.605454877018929;0.018512;4.96369834244251
0.018513;0.590578854084015;0.018513;4.97362673282623
0.018514;0.580661505460739;0.018514;4.97859092801809
0.018515;0.570744156837463;0.018515;4.98851931840181
0.018516;0.55586813390255;0.018516;4.98851931840181
0.018517;0.55586813390255;0.018517;4.99844770878553
0.018518;0.536033436655998;0.018518;4.99844770878553
0.018519;0.53107476234436;0.018519;5.00837609916925
0.01852;0.516198739409447;0.01852;5.00341190397739
0.018521;0.496364042162895;0.018521;4.99844770878553
0.018522;0.481488019227982;0.018522;4.99348351359367
0.018523;0.466611996293068;0.018523;4.99348351359367
0.018524;0.451735973358154;0.018524;4.98851931840181
0.018525;0.436859950423241;0.018525;4.98355512320995
0.018526;0.426942601799965;0.018526;4.98355512320995
0.018527;0.407107904553413;0.018527;4.97362673282623
0.018528;0.397190555930138;0.018528;4.97362673282623
0.018529;0.377355858683586;0.018529;4.96369834244251
0.01853;0.372397184371948;0.01853;4.96369834244251
0.018531;0.357521161437035;0.018531;4.95873414725065
0.018532;0.342645138502121;0.018532;4.95376995205879
0.018533;0.327769115567207;0.018533;4.93887736648321
0.018534;0.302975744009018;0.018534;4.92398478090763
0.018535;0.293058395385742;0.018535;4.91902058571577
0.018536;0.268265023827553;0.018536;4.89419960975647
0.018537;0.258347675204277;0.018537;4.88923541456461
0.018538;0.243471652269363;0.018538;4.87930702418089
0.018539;0.223636955022812;0.018539;4.85945024341345
0.01854;0.208760932087898;0.01854;4.84952185302973
0.018541;0.193884909152985;0.018541;4.83959346264601
0.018542;0.179008886218071;0.018542;4.82470087707043
0.018543;0.164132863283157;0.018543;4.81477248668671
0.018544;0.149256840348244;0.018544;4.79987990111113
0.018545;0.13438081741333;0.018545;4.78995151072741
0.018546;0.114546120166779;0.018546;4.7651305347681
0.018547;0.0897527486085892;0.018547;4.73534536361694
0.018548;0.0748767256736755;0.018548;4.72045277804136
0.018549;0.055042028427124;0.018549;4.69563180208206
0.01855;0.0451246798038483;0.01855;4.68073921650648
0.018551;0.0252899825572968;0.018551;4.65591824054718
0.018552;0.0104139596223831;0.018552;4.6410256549716
0.018553;-0.00446206331253052;0.018553;4.62116887420416
0.018554;-0.024296760559082;0.018554;4.59634789824486
0.018555;-0.0391727834939957;0.018555;4.57649111747742
0.018556;-0.0540488064289093;0.018556;4.55167014151812
0.018557;-0.0639661550521851;0.018557;4.5417417511344
0.018558;-0.0838008522987366;0.018558;4.51195657998323
0.018559;-0.0986768752336502;0.018559;4.49209979921579
0.01856;-0.128428921103477;0.01856;4.45735043287277
0.018561;-0.133387595415115;0.018561;4.44245784729719
0.018562;-0.153222292661667;0.018562;4.41267267614603
0.018563;-0.178015664219856;0.018563;4.36799491941929
0.018564;-0.187933012843132;0.018564;4.35310233384371
0.018565;-0.207767710089684;0.018565;4.32331716269255
0.018566;-0.227602407336235;0.018566;4.29353199154139
0.018567;-0.242478430271149;0.018567;4.26871101558208
0.018568;-0.257354453206062;0.018568;4.23892584443092
0.018569;-0.267271801829338;0.018569;4.21410486847162
0.01857;-0.282147824764252;0.01857;4.18928389251232
0.018571;-0.297023847699165;0.018571;4.16446291655302
0.018572;-0.311899870634079;0.018572;4.13467774540186
0.018573;-0.336693242192268;0.018573;4.09496418386698
0.018574;-0.351569265127182;0.018574;4.06021481752396
0.018575;-0.371403962373734;0.018575;4.02546545118093
0.018576;-0.381321310997009;0.018576;4.00064447522163
0.018577;-0.401156008243561;0.018577;3.97085930407047
0.018578;-0.411073356866837;0.018578;3.94107413291931
0.018579;-0.42594937980175;0.018579;3.90632476657629
0.01858;-0.445784077048302;0.01858;3.87157540023327
0.018581;-0.455701425671577;0.018581;3.84675442427397
0.018582;-0.465618774294853;0.018582;3.81696925312281
0.018583;-0.475536122918129;0.018583;3.78718408197165
0.018584;-0.485453471541405;0.018584;3.75739891082048
0.018585;-0.505288168787956;0.018585;3.72264954447746
0.018586;-0.525122866034508;0.018586;3.68293598294258
0.018587;-0.539998888969421;0.018587;3.6432224214077
0.018588;-0.559833586215973;0.018588;3.60847305506468
0.018589;-0.569750934839249;0.018589;3.57868788391352
0.01859;-0.579668283462524;0.01859;3.5439385175705
0.018591;-0.594544306397438;0.018591;3.50918915122747
0.018592;-0.604461655020714;0.018592;3.47940398007631
0.018593;-0.61437900364399;0.018593;3.44465461373329
0.018594;-0.624296352267265;0.018594;3.41486944258213
0.018595;-0.639172375202179;0.018595;3.38012007623911
0.018596;-0.649089723825455;0.018596;3.35033490508795
0.018597;-0.654048398137093;0.018597;3.32054973393679
0.018598;-0.663965746760368;0.018598;3.28580036759377
0.018599;-0.688759118318558;0.018599;3.23615841567516
0.0186;-0.693717792630196;0.0186;3.21133743971586
0.018601;-0.708593815565109;0.018601;3.17162387818098
0.018602;-0.718511164188385;0.018602;3.13687451183796
0.018603;-0.728428512811661;0.018603;3.1070893406868
0.018604;-0.733387187123299;0.018604;3.07233997434378
0.018605;-0.743304535746574;0.018605;3.03759060800076
0.018606;-0.75322188436985;0.018606;3.00780543684959
0.018607;-0.758180558681488;0.018607;2.97305607050657
0.018608;-0.758180558681488;0.018608;2.94823509454727
0.018609;-0.768097907304764;0.018609;2.91844992339611
0.01861;-0.782973930239677;0.01861;2.87873636186123
0.018611;-0.787932604551315;0.018611;2.84895119071007
0.018612;-0.797849953174591;0.018612;2.80923762917519
0.018613;-0.807767301797867;0.018613;2.7695240676403
0.018614;-0.82264332473278;0.018614;2.73477470129728
0.018615;-0.817684650421143;0.018615;2.70995372533798
0.018616;-0.827601999044418;0.018616;2.67520435899496
0.018617;-0.832560673356056;0.018617;2.64045499265194
0.018618;-0.837519347667694;0.018618;2.61563401669264
0.018619;-0.842478021979332;0.018619;2.58584884554148
0.01862;-0.842478021979332;0.01862;2.55606367439032
0.018621;-0.84743669629097;0.018621;2.53124269843102
0.018622;-0.84743669629097;0.018622;2.50642172247171
0.018623;-0.84743669629097;0.018623;2.47663655132055
0.018624;-0.852395370602608;0.018624;2.44685138016939
0.018625;-0.867271393537521;0.018625;2.40713781863451
0.018626;-0.867271393537521;0.018626;2.37735264748335
0.018627;-0.867271393537521;0.018627;2.35253167152405
0.018628;-0.867271393537521;0.018628;2.33267489075661
0.018629;-0.872230067849159;0.018629;2.29792552441359
0.01863;-0.872230067849159;0.01863;2.26814035326242
0.018631;-0.882147416472435;0.018631;2.2333909869194
0.018632;-0.877188742160797;0.018632;2.21849840134382
0.018633;-0.872230067849159;0.018633;2.19367742538452
0.018634;-0.867271393537521;0.018634;2.17382064461708
0.018635;-0.862312719225883;0.018635;2.15396386384964
0.018636;-0.862312719225883;0.018636;2.1341070830822
0.018637;-0.862312719225883;0.018637;2.09935771673918
0.018638;-0.872230067849159;0.018638;2.07453674077988
0.018639;-0.867271393537521;0.018639;2.04475156962872
0.01864;-0.862312719225883;0.01864;2.02985898405313
0.018641;-0.862312719225883;0.018641;2.00503800809383
0.018642;-0.862312719225883;0.018642;1.98021703213453
0.018643;-0.852395370602608;0.018643;1.96532444655895
0.018644;-0.852395370602608;0.018644;1.94546766579151
0.018645;-0.84743669629097;0.018645;1.92561088502407
0.018646;-0.842478021979332;0.018646;1.91071829944849
0.018647;-0.832560673356056;0.018647;1.89582571387291
0.018648;-0.827601999044418;0.018648;1.88093312829733
0.018649;-0.82264332473278;0.018649;1.86107634752989
0.01865;-0.812725976109505;0.01865;1.85114795714617
0.018651;-0.812725976109505;0.018651;1.82632698118687
0.018652;-0.807767301797867;0.018652;1.80647020041943
0.018653;-0.807767301797867;0.018653;1.79157761484385
0.018654;-0.792891278862953;0.018654;1.78164922446012
0.018655;-0.787932604551315;0.018655;1.76675663888454
0.018656;-0.782973930239677;0.018656;1.75186405330896
0.018657;-0.773056581616402;0.018657;1.73697146773338
0.018658;-0.768097907304764;0.018658;1.72704307734966
0.018659;-0.75322188436985;0.018659;1.7220788821578
0.01866;-0.743304535746574;0.01866;1.71711468696594
0.018661;-0.733387187123299;0.018661;1.70222210139036
0.018662;-0.718511164188385;0.018662;1.6972579061985
0.018663;-0.713552489876747;0.018663;1.67740112543106
0.018664;-0.713552489876747;0.018664;1.65754434466362
0.018665;-0.698676466941833;0.018665;1.65258014947176
0.018666;-0.688759118318558;0.018666;1.63768756389618
0.018667;-0.678841769695282;0.018667;1.62775917351246
0.018668;-0.668924421072006;0.018668;1.61783078312874
0.018669;-0.654048398137093;0.018669;1.60790239274502
0.01867;-0.649089723825455;0.01867;1.58804561197758
0.018671;-0.629255026578903;0.018671;1.58804561197758
0.018672;-0.61437900364399;0.018672;1.58804561197758
0.018673;-0.604461655020714;0.018673;1.57811722159386
0.018674;-0.584626957774162;0.018674;1.57811722159386
0.018675;-0.574709609150887;0.018675;1.573153026402
0.018676;-0.569750934839249;0.018676;1.55826044082642
0.018677;-0.554874911904335;0.018677;1.55329624563456
0.018678;-0.544957563281059;0.018678;1.5483320504427
0.018679;-0.530081540346146;0.018679;1.54336785525084
0.01868;-0.515205517411232;0.01868;1.53343946486712
0.018681;-0.505288168787956;0.018681;1.53343946486712
0.018682;-0.485453471541405;0.018682;1.53343946486712
0.018683;-0.475536122918129;0.018683;1.53343946486712
0.018684;-0.460660099983215;0.018684;1.52847526967525
0.018685;-0.440825402736664;0.018685;1.53840366005898
0.018686;-0.420990705490112;0.018686;1.54336785525084
0.018687;-0.411073356866837;0.018687;1.53840366005898
0.018688;-0.391238659620285;0.018688;1.55329624563456
0.018689;-0.376362636685371;0.018689;1.55329624563456
0.01869;-0.371403962373734;0.01869;1.5483320504427
0.018691;-0.351569265127182;0.018691;1.55329624563456
0.018692;-0.336693242192268;0.018692;1.55826044082642
0.018693;-0.321817219257355;0.018693;1.56818883121014
0.018694;-0.301982522010803;0.018694;1.573153026402
0.018695;-0.28710649907589;0.018695;1.58804561197758
0.018696;-0.277189150452614;0.018696;1.58804561197758
0.018697;-0.257354453206062;0.018697;1.60790239274502
0.018698;-0.242478430271149;0.018698;1.6227949783206
0.018699;-0.222643733024597;0.018699;1.63768756389618
0.0187;-0.202809035778046;0.0187;1.65258014947176
0.018701;-0.187933012843132;0.018701;1.6724369302392
0.018702;-0.173056989908218;0.018702;1.67740112543106
0.018703;-0.158180966973305;0.018703;1.6972579061985
0.018704;-0.148263618350029;0.018704;1.71215049177408
0.018705;-0.12347024679184;0.018705;1.73200727254152
0.018706;-0.108594223856926;0.018706;1.75186405330896
0.018707;-0.0986768752336502;0.018707;1.7717208340764
0.018708;-0.0788421779870987;0.018708;1.79654181003571
0.018709;-0.0590074807405472;0.018709;1.82632698118687
0.01871;-0.0391727834939957;0.01871;1.85114795714617
0.018711;-0.0193380862474442;0.018711;1.88589732348919
0.018712;0.000496610999107361;0.018712;1.92064668983221
0.018713;0.0203313082456589;0.018713;1.94546766579151
0.018714;0.0401660054922104;0.018714;1.98021703213453
0.018715;0.0451246798038483;0.018715;1.99510961771011
0.018716;0.0600007027387619;0.018716;2.02489478886127
0.018717;0.0847940742969513;0.018717;2.05467996001244
0.018718;0.0996700972318649;0.018718;2.0844651311636
0.018719;0.114546120166779;0.018719;2.11425030231476
0.01872;0.13438081741333;0.01872;2.14403547346592
0.018721;0.154215514659882;0.018721;2.17878483980894
0.018722;0.164132863283157;0.018722;2.2085700109601
0.018723;0.179008886218071;0.018723;2.23835518211126
0.018724;0.208760932087898;0.018724;2.27806874364614
0.018725;0.223636955022812;0.018725;2.30785391479731
0.018726;0.243471652269363;0.018726;2.34260328114033
0.018727;0.263306349515915;0.018727;2.37735264748335
0.018728;0.273223698139191;0.018728;2.40713781863451
0.018729;0.283141046762466;0.018729;2.43195879459381
0.01873;0.307934418320656;0.01873;2.46670816093683
0.018731;0.322810441255569;0.018731;2.50145752727985
0.018732;0.337686464190483;0.018732;2.54117108881474
0.018733;0.357521161437035;0.018733;2.58088465034962
0.018734;0.372397184371948;0.018734;2.61066982150078
0.018735;0.387273207306862;0.018735;2.65038338303566
0.018736;0.407107904553413;0.018736;2.68513274937868
0.018737;0.431901276111603;0.018737;2.72981050610542
0.018738;0.446777299046516;0.018738;2.76455987244844
0.018739;0.46165332198143;0.018739;2.80427343398333
0.01874;0.481488019227982;0.01874;2.83405860513449
0.018741;0.491405367851257;0.018741;2.86880797147751
0.018742;0.501322716474533;0.018742;2.90355733782053
0.018743;0.516198739409447;0.018743;2.93830670416355
0.018744;0.536033436655998;0.018744;2.97802026569843
0.018745;0.550909459590912;0.018745;3.01773382723331
0.018746;0.570744156837463;0.018746;3.06241158396006
0.018747;0.580661505460739;0.018747;3.09219675511122
0.018748;0.595537528395653;0.018748;3.1319103166461
0.018749;0.615372225642204;0.018749;3.17658807337284
0.01875;0.62528957426548;0.01875;3.21133743971586
0.018751;0.645124271512032;0.018751;3.2560151964426
0.018752;0.660000294446945;0.018752;3.29572875797749
0.018753;0.674876317381859;0.018753;3.33047812432051
0.018754;0.679834991693497;0.018754;3.36522749066353
0.018755;0.689752340316772;0.018755;3.39997685700655
0.018756;0.699669688940048;0.018756;3.43969041854143
