Temps;EA0;Temps;EA1;Temps;I
0.000237;0.243471652269363;0.000237;3.41983363777399;0.000237;0.155605570723613
0.000238;0.248430326581001;0.000238;3.43472622334957;0.000238;0.160577004154523
0.000239;0.253389000892639;0.000239;3.45458300411701;0.000239;0.160577004154523
0.00024;0.253389000892639;0.00024;3.45954719930887;0.00024;0.170519871016343
0.000241;0.253389000892639;0.000241;3.46947558969259;0.000241;0.168862726539373
0.000242;0.243471652269363;0.000242;3.46947558969259;0.000242;0.183777026832104
0.000243;0.243471652269363;0.000243;3.47443978488445;0.000243;0.190405604739984
0.000244;0.243471652269363;0.000244;3.47940398007631;0.000244;0.187091315786044
0.000245;0.243471652269363;0.000245;3.49429656565189;0.000245;0.188748460263014
0.000246;0.243471652269363;0.000246;3.49926076084375;0.000246;0.197034182647864
0.000247;0.243471652269363;0.000247;3.50422495603561;0.000247;0.183777026832104
0.000248;0.243471652269363;0.000248;3.51911754161119;0.000248;0.183777026832104
0.000249;0.238512977957726;0.000249;3.52408173680305;0.000249;0.170519871016343
0.00025;0.243471652269363;0.00025;3.53401012718678;0.00025;0.175491304447254
0.000251;0.243471652269363;0.000251;3.5439385175705;0.000251;0.168862726539373
0.000252;0.243471652269363;0.000252;3.55386690795422;0.000252;0.170519871016343
0.000253;0.243471652269363;0.000253;3.55883110314608;0.000253;0.180462737878164
0.000254;0.243471652269363;0.000254;3.56379529833794;0.000254;0.192062749216954
0.000255;0.233554303646088;0.000255;3.56379529833794;0.000255;0.198691327124834
0.000256;0.243471652269363;0.000256;3.58365207910538;0.000256;0.205319905032714
0.000257;0.22859562933445;0.000257;3.5687594935298;0.000257;0.188748460263014
0.000258;0.223636955022812;0.000258;3.57372368872166;0.000258;0.208634193986654
0.000259;0.223636955022812;0.000259;3.58365207910538;0.000259;0.200348471601804
0.00026;0.223636955022812;0.00026;3.5935804694891;0.00026;0.198691327124834
0.000261;0.223636955022812;0.000261;3.59854466468096;0.000261;0.188748460263014
0.000262;0.218678280711174;0.000262;3.59854466468096;0.000262;0.185434171309074
0.000263;0.223636955022812;0.000263;3.60847305506468;0.000263;0.180462737878164
0.000264;0.218678280711174;0.000264;3.61343725025654;0.000264;0.177148448924224
0.000265;0.218678280711174;0.000265;3.6184014454484;0.000265;0.192062749216954
0.000266;0.218678280711174;0.000266;3.62336564064026;0.000266;0.195377038170894
0.000267;0.213719606399536;0.000267;3.62832983583212;0.000267;0.205319905032714
0.000268;0.208760932087898;0.000268;3.62336564064026;0.000268;0.218577060848475
0.000269;0.20380225777626;0.000269;3.62336564064026;0.000269;0.206977049509684
0.00027;0.20380225777626;0.00027;3.62832983583212;0.00027;0.218577060848475
0.000271;0.198843583464622;0.000271;3.63329403102398;0.000271;0.210291338463624
0.000272;0.193884909152985;0.000272;3.63329403102398;0.000272;0.211948482940594
0.000273;0.193884909152985;0.000273;3.63825822621584;0.000273;0.205319905032714
0.000274;0.188926234841347;0.000274;3.63825822621584;0.000274;0.193719893693924
0.000275;0.188926234841347;0.000275;3.6432224214077;0.000275;0.197034182647864
0.000276;0.183967560529709;0.000276;3.64818661659956;0.000276;0.198691327124834
0.000277;0.183967560529709;0.000277;3.65315081179142;0.000277;0.188748460263014
0.000278;0.183967560529709;0.000278;3.64818661659956;0.000278;0.198691327124834
0.000279;0.183967560529709;0.000279;3.66307920217514;0.000279;0.211948482940594
0.00028;0.179008886218071;0.00028;3.65811500698328;0.00028;0.218577060848475
0.000281;0.164132863283157;0.000281;3.6432224214077;0.000281;0.216919916371504
0.000282;0.164132863283157;0.000282;3.64818661659956;0.000282;0.221891349802415
0.000283;0.159174188971519;0.000283;3.6432224214077;0.000283;0.220234205325445
0.000284;0.159174188971519;0.000284;3.65315081179142;0.000284;0.221891349802415
0.000285;0.154215514659882;0.000285;3.65315081179142;0.000285;0.218577060848475
0.000286;0.149256840348244;0.000286;3.64818661659956;0.000286;0.218577060848475
0.000287;0.149256840348244;0.000287;3.65315081179142;0.000287;0.213605627417564
0.000288;0.144298166036606;0.000288;3.64818661659956;0.000288;0.203662760555744
0.000289;0.144298166036606;0.000289;3.65315081179142;0.000289;0.203662760555744
0.00029;0.139339491724968;0.00029;3.65315081179142;0.00029;0.206977049509684
0.000291;0.139339491724968;0.000291;3.65811500698328;0.000291;0.208634193986654
0.000292;0.139339491724968;0.000292;3.65811500698328;0.000292;0.215262771894534
0.000293;0.124463468790054;0.000293;3.64818661659956;0.000293;0.215262771894534
0.000294;0.119504794478416;0.000294;3.6432224214077;0.000294;0.218577060848475
0.000295;0.114546120166779;0.000295;3.63825822621584;0.000295;0.228519927710295
0.000296;0.109587445855141;0.000296;3.63329403102398;0.000296;0.221891349802415
0.000297;0.104628771543503;0.000297;3.63329403102398;0.000297;0.220234205325445
0.000298;0.0996700972318649;0.000298;3.63329403102398;0.000298;0.231834216664235
0.000299;0.0996700972318649;0.000299;3.63329403102398;0.000299;0.220234205325445
0.0003;0.0947114229202271;0.0003;3.62336564064026;0.0003;0.215262771894534
0.000301;0.0897527486085892;0.000301;3.62336564064026;0.000301;0.211948482940594
0.000302;0.0847940742969513;0.000302;3.6184014454484;0.000302;0.210291338463624
0.000303;0.0897527486085892;0.000303;3.62336564064026;0.000303;0.211948482940594
0.000304;0.0798353999853134;0.000304;3.6184014454484;0.000304;0.203662760555744
0.000305;0.0748767256736755;0.000305;3.6184014454484;0.000305;0.223548494279385
0.000306;0.0699180513620377;0.000306;3.61343725025654;0.000306;0.231834216664235
0.000307;0.0649593770503998;0.000307;3.59854466468096;0.000307;0.220234205325445
0.000308;0.055042028427124;0.000308;3.5935804694891;0.000308;0.235148505618175
0.000309;0.055042028427124;0.000309;3.5935804694891;0.000309;0.235148505618175
0.00031;0.0401660054922104;0.00031;3.57868788391352;0.00031;0.235148505618175
0.000311;0.0451246798038483;0.000311;3.58365207910538;0.000311;0.225205638756355
0.000312;0.0401660054922104;0.000312;3.57868788391352;0.000312;0.225205638756355
0.000313;0.0401660054922104;0.000313;3.57372368872166;0.000313;0.220234205325445
0.000314;0.0302486568689346;0.000314;3.56379529833794;0.000314;0.202005616078774
0.000315;0.0302486568689346;0.000315;3.56379529833794;0.000315;0.211948482940594
0.000316;0.0252899825572968;0.000316;3.56379529833794;0.000316;0.203662760555744
0.000317;0.0203313082456589;0.000317;3.55386690795422;0.000317;0.208634193986654
0.000318;0.0203313082456589;0.000318;3.55386690795422;0.000318;0.226862783233325
0.000319;0.0104139596223831;0.000319;3.5439385175705;0.000319;0.223548494279385
0.00032;0.000496610999107361;0.00032;3.53401012718678;0.00032;0.238462794572115
0.000321;-0.00446206331253052;0.000321;3.52408173680305;0.000321;0.235148505618175
0.000322;-0.0094207376241684;0.000322;3.51911754161119;0.000322;0.240119939049085
0.000323;-0.0143794119358063;0.000323;3.51415334641933;0.000323;0.233491361141205
0.000324;-0.0143794119358063;0.000324;3.50918915122747;0.000324;0.223548494279385
0.000325;-0.0193380862474442;0.000325;3.49926076084375;0.000325;0.218577060848475
0.000326;-0.0292554348707199;0.000326;3.48933237046003;0.000326;0.206977049509684
0.000327;-0.0342141091823578;0.000327;3.48436817526817;0.000327;0.213605627417564
0.000328;-0.0342141091823578;0.000328;3.47940398007631;0.000328;0.210291338463624
0.000329;-0.0391727834939957;0.000329;3.47443978488445;0.000329;0.211948482940594
0.00033;-0.0391727834939957;0.00033;3.46947558969259;0.00033;0.216919916371504
0.000331;-0.0441314578056335;0.000331;3.45954719930887;0.000331;0.221891349802415
0.000332;-0.0540488064289093;0.000332;3.44961880892515;0.000332;0.231834216664235
0.000333;-0.0590074807405472;0.000333;3.43969041854143;0.000333;0.225205638756355
0.000334;-0.0689248293638229;0.000334;3.42976202815771;0.000334;0.223548494279385
