Temps;EA0;Temps;EA1;Temps;I
4.8E-5;0.714545711874962;4.8E-5;-0.993335887789726;4.8E-5;0.0700474083423614
5E-5;0.684793666005135;5E-5;-0.958586521446705;5E-5;0.0765102718025446
5.2E-5;0.645124271512032;5.2E-5;-0.933765545487404;5.2E-5;0.0794931318610907
5.4E-5;0.605454877018929;5.4E-5;-0.913908764719963;5.4E-5;0.0839674219489098
5.6E-5;0.580661505460739;5.6E-5;-0.874195203185081;5.6E-5;0.096396005526185
5.8E-5;0.550909459590912;5.8E-5;-0.84441003203392;5.8E-5;0.104847442358732
6E-5;0.506281390786171;6E-5;-0.8344816416502;6E-5;0.111807449162006
6.2E-5;0.466611996293068;6.2E-5;-0.819589056074619;6.2E-5;0.112304592505097
6.4E-5;0.426942601799965;6.4E-5;-0.814624860882759;6.4E-5;0.119761742651463
6.6E-5;0.397190555930138;6.6E-5;-0.794768080115318;6.6E-5;0.121750316023827
6.8E-5;0.36743851006031;6.8E-5;-0.784839689731598;6.8E-5;0.126721749454737
7E-5;0.332727789878845;7E-5;-0.774911299347878;7E-5;0.129207466170192
7.2E-5;0.283141046762466;7.2E-5;-0.794768080115318;7.2E-5;0.135670329630375
7.4E-5;0.248430326581001;7.4E-5;-0.789803884923458;7.4E-5;0.136167472973466
7.6E-5;0.20380225777626;7.6E-5;-0.809660665690899;7.6E-5;0.140641763061285
7.8E-5;0.159174188971519;7.8E-5;-0.82951744645834;7.8E-5;0.147601769864559
8E-5;0.139339491724968;8E-5;-0.82951744645834;8E-5;0.142630336433649
8.2E-5;0.104628771543503;8.2E-5;-0.84937422722578;8.2E-5;0.143624623119831
8.4E-5;0.0600007027387619;8.4E-5;-0.884123593568802;8.4E-5;0.144618909806013
8.6E-5;0.015372633934021;8.6E-5;-0.923837155103683;8.6E-5;0.151081773266196
8.8E-5;-0.0143794119358063;8.8E-5;-0.953622326254845;8.8E-5;0.150087486580014
9E-5;-0.0590074807405472;9E-5;-0.998300082981586;9E-5;0.149093199893832
9.2E-5;-0.0937182009220123;9.2E-5;-1.05290623009205;9.2E-5;0.142630336433649
9.4E-5;-0.128428921103477;9.4E-5;-1.10751237720251;9.4E-5;0.14312747977674
9.6E-5;-0.163139641284943;9.6E-5;-1.16211852431297;9.6E-5;0.138653189688921
9.8E-5;-0.207767710089684;9.8E-5;-1.23658145219088;9.8E-5;0.141138906404376
0.0001;-0.247437104582787;0.0001;-1.31104438006878;0.0001;0.141636049747467
0.000102;-0.277189150452614;0.000102;-1.39047150313854;0.000102;0.137658903002739
0.000104;-0.316858544945717;0.000104;-1.47982701659203;0.000104;0.132190326228738
0.000106;-0.35652793943882;0.000106;-1.57414672523737;0.000106;0.120258885994554
0.000108;-0.401156008243561;0.000108;-1.68832321465015;0.000108;0.124236032739282
0.00011;-0.420990705490112;0.00011;-1.77767872810364;0.00011;0.119264599308372
0.000112;-0.460660099983215;0.000112;-1.89681941270828;0.000112;0.118767455965281
0.000114;-0.500329494476318;0.000114;-2.01099590212107;0.000114;0.10882458910346
0.000116;-0.535040214657783;0.000116;-2.12020819634199;0.000116;0.10385315567255
0.000118;-0.564792260527611;0.000118;-2.22445629537106;0.000118;0.09391028881073
0.00012;-0.599502980709076;0.00012;-2.33863278478384;0.00012;0.0879445686936378
0.000122;-0.629255026578903;0.000122;-2.43791668862104;0.000122;0.0824759919196367
0.000124;-0.673883095383644;0.000124;-2.56202156841755;0.000124;0.0775045584887266
0.000126;-0.708593815565109;0.000126;-2.67619805783033;0.000126;0.0670645482838154
0.000128;-0.743304535746574;0.000128;-2.78541035205126;0.000128;0.0606016848236322
0.00013;-0.773056581616402;0.00013;-2.89462264627218;0.00013;0.052150247991085
0.000132;-0.797849953174591;0.000132;-2.99390655010939;0.000132;0.0417102377861738
0.000134;-0.817684650421143;0.000134;-3.09319045394659;0.000134;0.0327616576105356
0.000136;-0.852395370602608;0.000136;-3.20736694335937;0.000136;0.0193387873470783
0.000138;-0.892064765095711;0.000138;-3.32154343277216;0.000138;0.0178473573178053
0.00014;-0.906940788030624;0.00014;-3.42082733660936;0.00014;0.00840163379907608
0.000142;-0.936692833900452;0.000142;-3.53003963083029;0.000142;-0.00303266309201717
0.000144;-0.961486205458641;0.000144;-3.63925192505121;0.000144;-0.0179469633847475
0.000146;-0.981320902705193;0.000146;-3.73853582888842;0.000146;-0.0333584070205688
0.000148;-0.996196925640106;0.000148;-3.83285553753376;0.000148;-0.0428041305392981
0.00015;-1.02594897150993;0.00015;-3.94703202694654;0.00015;-0.0492669939994812
0.000152;-1.05074234306812;0.000152;-4.05128012597561;0.000152;-0.0552327141165733
0.000154;-1.06561836600304;0.000154;-4.15056402981281;0.000154;-0.0691527277231216
0.000156;-1.08545306324959;0.000156;-4.25481212884188;0.000156;-0.087049888074398
0.000158;-1.1003290861845;0.000158;-4.34416764229536;0.000158;-0.104449905082583
0.00016;-1.10528776049614;0.00016;-4.43352315574884;0.00016;-0.109421338513494
0.000162;-1.11024643480778;0.000162;-4.51791447401047;0.000162;-0.119364205375314
0.000164;-1.13008113205433;0.000164;-4.61719837784767;0.000164;-0.127815642207861
0.000166;-1.1399984806776;0.000166;-4.71151808649302;0.000166;-0.148695662617683
0.000168;-1.14991582930088;0.000168;-4.79590940475464;0.000168;-0.158638529479504
0.00017;-1.15487450361252;0.00017;-4.88030072301626;0.00017;-0.175541403144598
0.000172;-1.15487450361252;0.000172;-4.95972784608602;0.000172;-0.186975700035691
0.000174;-1.14991582930088;0.000174;-5.03915496915579;0.000174;-0.196918566897511
0.000176;-1.15983317792416;0.000176;-5.12354628741741;0.000176;-0.209844293817878
0.000178;-1.16479185223579;0.000178;-5.20793760567903;0.000178;-0.222770020738244
0.00018;-1.16479185223579;0.00018;-5.28240053355694;0.00018;-0.237187177687883
0.000182;-1.14991582930088;0.000182;-5.3370066806674;0.000182;-0.244644327834249
0.000184;-1.14495715498924;0.000184;-5.40650541335344;0.000184;-0.26502720490098
0.000186;-1.12512245774269;0.000186;-5.46111156046391;0.000186;-0.274472928419709
0.000188;-1.12512245774269;0.000188;-5.53061029314995;0.000188;-0.28988437205553
0.00019;-1.13008113205433;0.00019;-5.60507322102785;0.00019;-0.295352948829532
0.000192;-1.08545306324959;0.000192;-5.62493000179529;0.000192;-0.307284389063716
0.000194;-1.1003290861845;0.000194;-5.71428551524878;0.000194;-0.318221542611718
0.000196;-1.08049438893795;0.000196;-5.75896327197552;0.000196;-0.337610132992268
0.000198;-1.06561836600304;0.000198;-5.80364102870226;0.000198;-0.349541573226452
0.0002;-1.04082499444485;0.0002;-5.83839039504528;0.0002;-0.361473013460636
0.000202;-1.02594897150993;0.000202;-5.87810395658016;0.000202;-0.368930163607001
0.000204;-1.01107294857502;0.000204;-5.92774590849876;0.000204;-0.372907310351729
0.000206;-0.981320902705193;0.000206;-5.94760268926621;0.000206;-0.388318753987551
0.000208;-0.966444879770279;0.000208;-5.98731625080109;0.000208;-0.402238767594099
0.00021;-0.936692833900452;0.00021;-6.01213722676039;0.00021;-0.41765021122992
0.000212;-0.921816810965538;0.000212;-6.04688659310341;0.000212;-0.422621644660831
0.000214;-0.872230067849159;0.000214;-6.03695820271969;0.000214;-0.427593078091741
0.000216;-0.852395370602608;0.000216;-6.06177917867899;0.000216;-0.436541658267379
0.000218;-0.82264332473278;0.000218;-6.07170756906271;0.000218;-0.447975955158472
0.00022;-0.797849953174591;0.00022;-6.08660015463829;0.00022;-0.45692453533411
0.000222;-0.768097907304764;0.000222;-6.10645693540573;0.000222;-0.468855975568295
0.000224;-0.723469838500023;0.000224;-6.08660015463829;0.000224;-0.475815982371569
0.000226;-0.678841769695282;0.000226;-6.07170756906271;0.000226;-0.481781702488661
0.000228;-0.649089723825455;0.000228;-6.07170756906271;0.000228;-0.486753135919571
0.00023;-0.624296352267265;0.00023;-6.07667176425457;0.00023;-0.493215999379754
0.000232;-0.569750934839249;0.000232;-6.03695820271969;0.000232;-0.501667436212301
0.000234;-0.539998888969421;0.000234;-6.03199400752783;0.000234;-0.50117029286921
0.000236;-0.495370820164681;0.000236;-6.00717303156853;0.000236;-0.512604589760304
0.000238;-0.45074275135994;0.000238;-5.98235205560923;0.000238;-0.516084593161941
