Temps;EA0;Temps;EA1;Temps;I
3.7E-5;-1.11024643480778;3.7E-5;-5.20793760567904;3.7E-5;-0.154280446469784
3.8E-5;-1.10528776049614;3.8E-5;-5.23275858163834;3.8E-5;-0.169194746762514
3.9E-5;-1.09537041187286;3.9E-5;-5.2625437527895;3.9E-5;-0.180794758101304
4E-5;-1.09041173756123;4E-5;-5.29232892394066;4E-5;-0.169194746762514
4.1E-5;-1.08545306324959;4.1E-5;-5.31714989989996;4.1E-5;-0.179137613624334
4.2E-5;-1.08545306324959;4.2E-5;-5.35189926624298;4.2E-5;-0.170851891239484
4.3E-5;-1.08545306324959;4.3E-5;-5.386648632586;4.3E-5;-0.174166180193424
4.4E-5;-1.08545306324959;4.4E-5;-5.41643380373716;4.4E-5;-0.172509035716454
4.5E-5;-1.07553571462631;4.5E-5;-5.44621897488832;4.5E-5;-0.177480469147364
4.6E-5;-1.07553571462631;4.6E-5;-5.47103995084763;4.6E-5;-0.187423336009185
4.7E-5;-1.06561836600304;4.7E-5;-5.49586092680693;4.7E-5;-0.185766191532214
4.8E-5;-1.06561836600304;4.8E-5;-5.53061029314995;4.8E-5;-0.194051913917065
4.9E-5;-1.05570101737976;4.9E-5;-5.55046707391739;4.9E-5;-0.215594792117675
5E-5;-1.04578366875648;5E-5;-5.57032385468483;5E-5;-0.218909081071615
5.1E-5;-1.03586632013321;5.1E-5;-5.59018063545227;5.1E-5;-0.230509092410405
5.2E-5;-1.02594897150993;5.2E-5;-5.61003741621971;5.2E-5;-0.232166236887376
5.3E-5;-1.01603162288666;5.3E-5;-5.62989419698715;5.3E-5;-0.232166236887376
5.4E-5;-1.00611427426338;5.4E-5;-5.65471517294645;5.4E-5;-0.230509092410405
5.5E-5;-0.996196925640106;5.5E-5;-5.66960775852203;5.5E-5;-0.228851947933435
5.6E-5;-0.996196925640106;5.6E-5;-5.69939292967319;5.6E-5;-0.238794814795256
5.7E-5;-0.98627957701683;5.7E-5;-5.71924971044064;5.7E-5;-0.225537658979495
5.8E-5;-0.976362228393555;5.8E-5;-5.73414229601622;5.8E-5;-0.228851947933435
5.9E-5;-0.966444879770279;5.9E-5;-5.75399907678366;5.9E-5;-0.238794814795256
6E-5;-0.951568856835365;6E-5;-5.76889166235924;6E-5;-0.242109103749196
6.1E-5;-0.94165150821209;6.1E-5;-5.78378424793482;6.1E-5;-0.255366259564956
6.2E-5;-0.926775485277176;6.2E-5;-5.78874844312668;6.2E-5;-0.257023404041926
6.3E-5;-0.921816810965538;6.3E-5;-5.81356941908598;6.3E-5;-0.283537715673447
6.4E-5;-0.906940788030624;6.4E-5;-5.8234978094697;6.4E-5;-0.285194860150417
6.5E-5;-0.887106090784073;6.5E-5;-5.8234978094697;6.5E-5;-0.278566282242537
6.6E-5;-0.872230067849159;6.6E-5;-5.83342619985342;6.6E-5;-0.291823438058297
6.7E-5;-0.857354044914246;6.7E-5;-5.83839039504528;6.7E-5;-0.278566282242537
6.8E-5;-0.852395370602608;6.8E-5;-5.86321137100458;6.8E-5;-0.276909137765567
6.9E-5;-0.842478021979332;6.9E-5;-5.8731397613883;6.9E-5;-0.281880571196477
7E-5;-0.827601999044418;7E-5;-5.87810395658016;7E-5;-0.271937704334656
7.1E-5;-0.807767301797867;7.1E-5;-5.88803234696388;7.1E-5;-0.280223426719507
7.2E-5;-0.797849953174591;7.2E-5;-5.89299654215574;7.2E-5;-0.278566282242537
7.3E-5;-0.77801525592804;7.3E-5;-5.89299654215574;7.3E-5;-0.286852004627387
7.4E-5;-0.768097907304764;7.4E-5;-5.90292493253946;7.4E-5;-0.295137727012237
7.5E-5;-0.748263210058212;7.5E-5;-5.90292493253946;7.5E-5;-0.310052027304967
7.6E-5;-0.738345861434937;7.6E-5;-5.90788912773132;7.6E-5;-0.324966327597698
7.7E-5;-0.713552489876747;7.7E-5;-5.8979607373476;7.7E-5;-0.316680605212847
7.8E-5;-0.693717792630196;7.8E-5;-5.89299654215574;7.8E-5;-0.324966327597698
7.9E-5;-0.673883095383644;7.9E-5;-5.88803234696388;7.9E-5;-0.329937761028608
8E-5;-0.654048398137093;8E-5;-5.89299654215574;8E-5;-0.319994894166787
8.1E-5;-0.644131049513817;8.1E-5;-5.89299654215574;8.1E-5;-0.315023460735877
8.2E-5;-0.629255026578903;8.2E-5;-5.89299654215574;8.2E-5;-0.316680605212847
8.3E-5;-0.61437900364399;8.3E-5;-5.89299654215574;8.3E-5;-0.311709171781937
8.4E-5;-0.594544306397438;8.4E-5;-5.88803234696388;8.4E-5;-0.316680605212847
8.5E-5;-0.574709609150887;8.5E-5;-5.87810395658016;8.5E-5;-0.316680605212847
8.6E-5;-0.554874911904335;8.6E-5;-5.86817556619644;8.6E-5;-0.334909194459518
8.7E-5;-0.539998888969421;8.7E-5;-5.86817556619644;8.7E-5;-0.329937761028608
8.8E-5;-0.515205517411232;8.8E-5;-5.85328298062086;8.8E-5;-0.336566338936488
8.9E-5;-0.49537082016468;8.9E-5;-5.84335459023714;8.9E-5;-0.354794928183158
9E-5;-0.470577448606491;9E-5;-5.82846200466156;9E-5;-0.356452072660128
9.1E-5;-0.45074275135994;9.1E-5;-5.81356941908598;9.1E-5;-0.359766361614068
9.2E-5;-0.435866728425026;9.2E-5;-5.80364102870226;9.2E-5;-0.351480639229218
9.3E-5;-0.406114682555199;9.3E-5;-5.78378424793482;9.3E-5;-0.346509205798308
9.4E-5;-0.396197333931923;9.4E-5;-5.77882005274296;9.4E-5;-0.346509205798308
9.5E-5;-0.381321310997009;9.5E-5;-5.76889166235924;9.5E-5;-0.336566338936488
9.6E-5;-0.35652793943882;9.6E-5;-5.75896327197552;9.6E-5;-0.348166350275278
9.7E-5;-0.33173456788063;9.7E-5;-5.73910649120808;9.7E-5;-0.334909194459518
9.8E-5;-0.306941196322441;9.8E-5;-5.71428551524878;9.8E-5;-0.338223483413458
9.9E-5;-0.28710649907589;9.9E-5;-5.69442873448133;9.9E-5;-0.349823494752248
0.0001;-0.272230476140976;0.0001;-5.67953614890575;0.0001;-0.353137783706188
0.000101;-0.237519755959511;0.000101;-5.64975097775459;0.000101;-0.366394939521949
0.000102;-0.227602407336235;0.000102;-5.63982258737087;0.000102;-0.384623528768619
0.000103;-0.202809035778046;0.000103;-5.61996580660343;0.000103;-0.373023517429829
0.000104;-0.178015664219856;0.000104;-5.59018063545227;0.000104;-0.371366372952859
0.000105;-0.153222292661667;0.000105;-5.56535965949297;0.000105;-0.366394939521949
0.000106;-0.138346269726753;0.000106;-5.54550287872553;0.000106;-0.373023517429829
0.000107;-0.118511572480202;0.000107;-5.52564609795809;0.000107;-0.346509205798308
0.000108;-0.0986768752336502;0.000108;-5.50082512199879;0.000108;-0.348166350275278
0.000109;-0.0738835036754608;0.000109;-5.47600414603949;0.000109;-0.353137783706188
0.00011;-0.0540488064289093;0.00011;-5.44621897488832;0.00011;-0.348166350275278
0.000111;-0.0292554348707199;0.000111;-5.41643380373716;0.000111;-0.351480639229218
0.000112;-0.0143794119358063;0.000112;-5.39657702296972;0.000112;-0.359766361614068
0.000113;0.0104139596223831;0.000113;-5.36679185181856;0.000113;-0.364737795044978
0.000114;0.0352073311805725;0.000114;-5.3370066806674;0.000114;-0.366394939521949
0.000115;0.0600007027387619;0.000115;-5.29729311913252;0.000115;-0.371366372952859
0.000116;0.0798353999853134;0.000116;-5.26750794798136;0.000116;-0.387937817722559
0.000117;0.109587445855141;0.000117;-5.22779438644648;0.000117;-0.377994950860739
0.000118;0.13438081741333;0.000118;-5.19800921529531;0.000118;-0.353137783706188
0.000119;0.149256840348244;0.000119;-5.16325984895229;0.000119;-0.354794928183158
0.00012;0.169091537594795;0.00012;-5.13347467780113;0.00012;-0.353137783706188
0.000121;0.188926234841347;0.000121;-5.10865370184183;0.000121;-0.346509205798308
0.000122;0.208760932087898;0.000122;-5.07390433549881;0.000122;-0.343194916844368
0.000123;0.233554303646088;0.000123;-5.03915496915579;0.000123;-0.353137783706188
0.000124;0.253389000892639;0.000124;-4.99944140762091;0.000124;-0.339880627890428
0.000125;0.273223698139191;0.000125;-4.96965623646975;0.000125;-0.346509205798308
0.000126;0.293058395385742;0.000126;-4.93490687012672;0.000126;-0.361423506091038
0.000127;0.317851766943932;0.000127;-4.89519330859184;0.000127;-0.351480639229218
0.000128;0.342645138502121;0.000128;-4.8505155518651;0.000128;-0.356452072660128
0.000129;0.36743851006031;0.000129;-4.80583779513836;0.000129;-0.358109217137098
0.00013;0.387273207306862;0.00013;-4.76612423360348;0.00013;-0.358109217137098
0.000131;0.412066578865051;0.000131;-4.7264106720686;0.000131;-0.348166350275278
0.000132;0.431901276111603;0.000132;-4.68173291534185;0.000132;-0.339880627890428
0.000133;0.441818624734879;0.000133;-4.65194774419069;0.000133;-0.334909194459518
0.000134;0.466611996293068;0.000134;-4.60726998746395;0.000134;-0.333252049982548
0.000135;0.481488019227982;0.000135;-4.57252062112093;0.000135;-0.324966327597698
0.000136;0.501322716474533;0.000136;-4.53280705958605;0.000136;-0.326623472074668
0.000137;0.526116088032722;0.000137;-4.48812930285931;0.000137;-0.318337749689817
0.000138;0.545950785279274;0.000138;-4.4384873509407;0.000138;-0.319994894166787
0.000139;0.570744156837463;0.000139;-4.39877378940582;0.000139;-0.328280616551638
0.00014;0.580661505460739;0.00014;-4.35906022787094;0.00014;-0.333252049982548
0.000141;0.605454877018929;0.000141;-4.3143824711442;0.000141;-0.346509205798308
0.000142;0.630248248577118;0.000142;-4.2647405192256;0.000142;-0.339880627890428
0.000143;0.650082945823669;0.000143;-4.22502695769072;0.000143;-0.323309183120728
0.000144;0.674876317381859;0.000144;-4.17042081058025;0.000144;-0.319994894166787
0.000145;0.689752340316772;0.000145;-4.12574305385351;0.000145;-0.313366316258907
0.000146;0.69471101462841;0.000146;-4.09099368751049;0.000146;-0.308394882827997
0.000147;0.714545711874962;0.000147;-4.05128012597561;0.000147;-0.288509149104357
0.000148;0.734380409121513;0.000148;-4.00660236924887;0.000148;-0.285194860150417
0.000149;0.749256432056427;0.000149;-3.96192461252213;0.000149;-0.285194860150417
0.00015;0.764132454991341;0.00015;-3.92221105098724;0.00015;-0.283537715673447
0.000151;0.783967152237892;0.000151;-3.86760490387678;0.000151;-0.280223426719507
0.000152;0.803801849484444;0.000152;-3.82292714715004;0.000152;-0.290166293581327
0.000153;0.813719198107719;0.000153;-3.7782493904233;0.000153;-0.293480582535267
0.000154;0.838512569665909;0.000154;-3.7286074385047;0.000154;-0.298452015966177
0.000155;0.848429918289185;0.000155;-3.67896548658609;0.000155;-0.286852004627387
0.000156;0.868264615535736;0.000156;-3.63428772985935;0.000156;-0.296794871489207
0.000157;0.88314063847065;0.000157;-3.58464577794075;0.000157;-0.273594848811626
0.000158;0.907934010028839;0.000158;-3.53003963083029;0.000158;-0.257023404041926
0.000159;0.902975335717201;0.000159;-3.50025445967913;0.000159;-0.263651981949806
0.00016;0.922810032963753;0.00016;-3.45061250776052;0.00016;-0.247080537180106
0.000161;0.932727381587029;0.000161;-3.41089894622564;0.000161;-0.245423392703136
0.000162;0.947603404521942;0.000162;-3.36125699430704;0.000162;-0.238794814795256
0.000163;0.962479427456856;0.000163;-3.31161504238844;0.000163;-0.233823381364346
0.000164;0.977355450391769;0.000164;-3.2669372856617;0.000164;-0.240451959272226
0.000165;0.982314124703407;0.000165;-3.22722372412682;0.000165;-0.238794814795256
0.000166;0.997190147638321;0.000166;-3.17758177220821;0.000166;-0.247080537180106
0.000167;1.0071074962616;0.000167;-3.12793982028961;0.000167;-0.238794814795256
0.000168;1.02694219350815;0.000168;-3.07829786837101;0.000168;-0.238794814795256
0.000169;1.03190086781979;0.000169;-3.03362011164427;0.000169;-0.227194803456465
0.00017;1.0467768907547;0.00017;-2.98894235491753;0.00017;-0.223880514502525
0.000171;1.05669423937798;0.000171;-2.94426459819078;0.000171;-0.207309069732825
0.000172;1.05669423937798;0.000172;-2.90951523184776;0.000172;-0.202337636301915
0.000173;1.06661158800125;0.000173;-2.85987327992916;0.000173;-0.192394769440095
0.000174;1.08148761093616;0.000174;-2.81519552320242;0.000174;-0.187423336009185
0.000175;1.0864462852478;0.000175;-2.77548196166754;0.000175;-0.185766191532214
0.000176;1.09140495955944;0.000176;-2.73576840013266;0.000176;-0.184109047055244
0.000177;1.10132230818272;0.000177;-2.68612644821405;0.000177;-0.177480469147364
0.000178;1.10628098249435;0.000178;-2.65137708187103;0.000178;-0.184109047055244
0.000179;1.11123965680599;0.000179;-2.60173512995243;0.000179;-0.177480469147364
0.00018;1.12115700542927;0.00018;-2.55705737322569;0.00018;-0.190737624963125
0.000181;1.12611567974091;0.000181;-2.51734381169081;0.000181;-0.177480469147364
0.000182;1.13603302836418;0.000182;-2.46770185977221;0.000182;-0.170851891239484
0.000183;1.14099170267582;0.000183;-2.42798829823732;0.000183;-0.159251879900694
0.000184;1.14595037698746;0.000184;-2.38827473670244;0.000184;-0.149309013038874
0.000185;1.13603302836418;0.000185;-2.36345376074314;0.000185;-0.142680435130994
0.000186;1.14595037698746;0.000186;-2.3187760040164;0.000186;-0.136051857223113
0.000187;1.14595037698746;0.000187;-2.28402663767338;0.000187;-0.124451845884323
0.000188;1.1509090512991;0.000188;-2.23934888094664;0.000188;-0.117823267976443
0.000189;1.1509090512991;0.000189;-2.20459951460361;0.000189;-0.116166123499473
0.00019;1.15586772561073;0.00019;-2.16488595306873;0.00019;-0.116166123499473
0.000191;1.15586772561073;0.000191;-2.13013658672571;0.000191;-0.114508979022503
0.000192;1.15586772561073;0.000192;-2.09538722038269;0.000192;-0.122794701407353
0.000193;1.16082639992237;0.000193;-2.05070946365595;0.000193;-0.119480412453413
0.000194;1.16082639992237;0.000194;-2.01596009731293;0.000194;-0.119480412453413
0.000195;1.17074374854565;0.000195;-1.97128234058619;0.000195;-0.111194690068563
0.000196;1.16082639992237;0.000196;-1.94149716943502;0.000196;-0.0995946787297726
0.000197;1.16578507423401;0.000197;-1.90178360790014;0.000197;-0.0863375229140123
0.000198;1.15586772561073;0.000198;-1.88689102232456;0.000198;-0.0813660894831022
0.000199;1.14595037698746;0.000199;-1.85214165598154;0.000199;-0.0631375002364318
0.0002;1.14595037698746;0.0002;-1.82235648483038;0.0002;-0.074737511575222
0.000201;1.14595037698746;0.000201;-1.79257131367922;0.000201;-0.0548517778515816
0.000202;1.14099170267582;0.000202;-1.7578219473362;0.000202;-0.0465660554667314
0.000203;1.13107435405254;0.000203;-1.73796516656876;0.000203;-0.0482231999437014
0.000204;1.13107435405254;0.000204;-1.70321580022573;0.000204;-0.0548517778515816
0.000205;1.12115700542927;0.000205;-1.67839482426643;0.000205;-0.0614803557594617
0.000206;1.12115700542927;0.000206;-1.64364545792341;0.000206;-0.0581660668055216
0.000207;1.11619833111763;0.000207;-1.61386028677225;0.000207;-0.0515374888976415
0.000208;1.11619833111763;0.000208;-1.57911092042923;0.000208;-0.0498803444206715
0.000209;1.10628098249435;0.000209;-1.54932574927807;0.000209;-0.0349660441279411
0.00021;1.10132230818272;0.00021;-1.52450477331877;0.00021;-0.0266803217430909
0.000211;1.0864462852478;0.000211;-1.50464799255133;0.000211;-0.0150803104043007
0.000212;1.07652893662453;0.000212;-1.47486282140017;0.000212;-0.00679458801945051
0.000213;1.06661158800125;0.000213;-1.44011345505714;0.000213;0.00646256779630979
0.000214;1.05669423937798;0.000214;-1.41032828390598;0.000214;0.00646256779630979
0.000215;1.05173556506634;0.000215;-1.38054311275482;0.000215;0.00480542331933975
0.000216;1.03685954213142;0.000216;-1.35572213679552;0.000216;0.00149113436539968
0.000217;1.03190086781979;0.000217;-1.3209727704525;0.000217;0.00480542331933975
0.000218;1.02198351919651;0.000218;-1.29118759930134;0.000218;-0.000166010111570358
0.000219;1.01702484488487;0.000219;-1.25643823295832;0.000219;-0.0018231545885404
0.00022;1.0071074962616;0.00022;-1.22665306180716;0.00022;-0.00348029906551043
0.000221;0.992231473326683;0.000221;-1.20183208584785;0.000221;0.0114340012272199
0.000222;0.987272799015045;0.000222;-1.15715432912111;0.000222;0.0213768680890401
0.000223;0.972396776080132;0.000223;-1.13729754835367;0.000223;0.0346340239048004
0.000224;0.95256207883358;0.000224;-1.11744076758623;0.000224;0.0445768907666206
0.000225;0.942644730210304;0.000225;-1.08269140124321;0.000225;0.0512054686745008
0.000226;0.927768707275391;0.000226;-1.05290623009205;0.000226;0.0561769021054109
0.000227;0.917851358652115;0.000227;-1.02312105894089;0.000227;0.0578340465823809
0.000228;0.902975335717201;0.000228;-0.998300082981586;0.000228;0.0578340465823809
0.000229;0.888099312782288;0.000229;-0.968514911830425;0.000229;0.0561769021054109
0.00023;0.873223289847374;0.00023;-0.943693935871124;0.00023;0.0462340352435907
0.000231;0.85834726691246;0.000231;-0.908944569528103;0.000231;0.0495483241975307
0.000232;0.848429918289185;0.000232;-0.884123593568802;0.000232;0.0512054686745008
0.000233;0.833553895354271;0.000233;-0.854338422417641;0.000233;0.0561769021054109
0.000234;0.828595221042633;0.000234;-0.819589056074619;0.000234;0.059491191059351
0.000235;0.808760523796082;0.000235;-0.794768080115318;0.000235;0.0710912023981412
0.000236;0.78892582654953;0.000236;-0.769947104156017;0.000236;0.0760626358290513
0.000237;0.769091129302979;0.000237;-0.755054518580437;0.000237;0.0810340692599614
0.000238;0.744297757744789;0.000238;-0.745126128196716;0.000238;0.0909769361217817
0.000239;0.739339083433151;0.000239;-0.700448371469975;0.000239;0.0826912137369315
0.00024;0.7195043861866;0.00024;-0.680591590702534;0.00024;0.102576947460572
0.000241;0.704628363251686;0.000241;-0.655770614743233;0.000241;0.105891236414512
0.000242;0.689752340316772;0.000242;-0.625985443592072;0.000242;0.0976055140296618
0.000243;0.674876317381859;0.000243;-0.606128662824631;0.000243;0.0992626585066319
0.000244;0.650082945823669;0.000244;-0.58627188205719;0.000244;0.0926340805987517
0.000245;0.645124271512032;0.000245;-0.556486710906029;0.000245;0.0909769361217817
0.000246;0.630248248577118;0.000246;-0.536629930138588;0.000246;0.0992626585066319
0.000247;0.615372225642204;0.000247;-0.506844758987427;0.000247;0.104234091937542
0.000248;0.595537528395653;0.000248;-0.486987978219986;0.000248;0.105891236414512
0.000249;0.580661505460739;0.000249;-0.472095392644405;0.000249;0.117491247753302
0.00025;0.55586813390255;0.00025;-0.457202807068825;0.00025;0.120805536707242
0.000251;0.536033436655998;0.000251;-0.442310221493244;0.000251;0.134062692523003
0.000252;0.516198739409447;0.000252;-0.422453440725803;0.000252;0.130748403569063
0.000253;0.506281390786171;0.000253;-0.397632464766502;0.000253;0.139034125953913
0.000254;0.486446693539619;0.000254;-0.382739879190922;0.000254;0.132405548046033
0.000255;0.466611996293068;0.000255;-0.372811488807201;0.000255;0.130748403569063
0.000256;0.446777299046516;0.000256;-0.352954708039761;0.000256;0.130748403569063
0.000257;0.431901276111603;0.000257;-0.33806212246418;0.000257;0.125776970138152
0.000258;0.417025253176689;0.000258;-0.313241146504879;0.000258;0.119148392230272
0.000259;0.402149230241776;0.000259;-0.303312756121159;0.000259;0.119148392230272
0.00026;0.387273207306862;0.00026;-0.288420170545578;0.00026;0.119148392230272
0.000261;0.36743851006031;0.000261;-0.278491780161858;0.000261;0.135719836999973
0.000262;0.342645138502121;0.000262;-0.268563389778137;0.000262;0.137376981476943
0.000263;0.322810441255569;0.000263;-0.258634999394417;0.000263;0.144005559384823
0.000264;0.29801706969738;0.000264;-0.258634999394417;0.000264;0.155605570723613
0.000265;0.283141046762466;0.000265;-0.243742413818836;0.000265;0.157262715200583
0.000266;0.268265023827553;0.000266;-0.238778218626976;0.000266;0.160577004154523
0.000267;0.253389000892639;0.000267;-0.223885633051395;0.000267;0.157262715200583
0.000268;0.233554303646088;0.000268;-0.223885633051395;0.000268;0.145662703861793
0.000269;0.218678280711174;0.000269;-0.208993047475815;0.000269;0.148976992815733
0.00027;0.198843583464622;0.00027;-0.204028852283955;0.00027;0.130748403569063
0.000271;0.183967560529709;0.000271;-0.199064657092094;0.000271;0.134062692523003
0.000272;0.169091537594795;0.000272;-0.194100461900234;0.000272;0.135719836999973
0.000273;0.149256840348244;0.000273;-0.189136266708374;0.000273;0.142348414907853
0.000274;0.139339491724968;0.000274;-0.184172071516514;0.000274;0.147319848338763
0.000275;0.114546120166779;0.000275;-0.189136266708374;0.000275;0.150634137292703
0.000276;0.0897527486085892;0.000276;-0.194100461900234;0.000276;0.168862726539373
0.000277;0.0847940742969513;0.000277;-0.184172071516514;0.000277;0.167205582062403
0.000278;0.055042028427124;0.000278;-0.204028852283955;0.000278;0.140691270430883
0.000279;0.0352073311805725;0.000279;-0.208993047475815;0.000279;0.163891293108463
0.00028;0.0203313082456589;0.00028;-0.204028852283955;0.00028;0.163891293108463
0.000281;0.000496610999107361;0.000281;-0.208993047475815;0.000281;0.155605570723613
0.000282;-0.0143794119358063;0.000282;-0.213957242667675;0.000282;0.139034125953913
0.000283;-0.0292554348707199;0.000283;-0.223885633051395;0.000283;0.140691270430883
0.000284;-0.0441314578056335;0.000284;-0.223885633051395;0.000284;0.140691270430883
0.000285;-0.0590074807405472;0.000285;-0.228849828243256;0.000285;0.127434114615122
0.000286;-0.0689248293638229;0.000286;-0.233814023435116;0.000286;0.148976992815733
0.000287;-0.0887595266103745;0.000287;-0.248706609010696;0.000287;0.153948426246643
0.000288;-0.113552898168564;0.000288;-0.258634999394417;0.000288;0.155605570723613
0.000289;-0.133387595415115;0.000289;-0.283455975353718;0.000289;0.160577004154523
0.00029;-0.153222292661667;0.00029;-0.298348560929298;0.00029;0.158919859677553
0.000291;-0.163139641284943;0.000291;-0.308276951313019;0.000291;0.163891293108463
0.000292;-0.182974338531494;0.000292;-0.323169536888599;0.000292;0.157262715200583
0.000293;-0.197850361466408;0.000293;-0.34302631765604;0.000293;0.150634137292703
0.000294;-0.212726384401321;0.000294;-0.362883098423481;0.000294;0.145662703861793
0.000295;-0.232561081647873;0.000295;-0.382739879190922;0.000295;0.132405548046033
0.000296;-0.247437104582787;0.000296;-0.402596659958363;0.000296;0.135719836999973
0.000297;-0.252395778894424;0.000297;-0.412525050342083;0.000297;0.135719836999973
0.000298;-0.2623131275177;0.000298;-0.427417635917664;0.000298;0.129091259092093
0.000299;-0.282147824764252;0.000299;-0.462167002260685;0.000299;0.130748403569063
0.0003;-0.297023847699165;0.0003;-0.482023783028126;0.0003;0.139034125953913
0.000301;-0.316858544945717;0.000301;-0.511808954179287;0.000301;0.139034125953913
0.000302;-0.336693242192268;0.000302;-0.546558320522308;0.000302;0.144005559384823
0.000303;-0.351569265127182;0.000303;-0.57634349167347;0.000303;0.147319848338763
0.000304;-0.366445288062096;0.000304;-0.601164467632771;0.000304;0.142348414907853
0.000305;-0.381321310997009;0.000305;-0.635913833975792;0.000305;0.132405548046033
0.000306;-0.396197333931923;0.000306;-0.665699005126953;0.000306;0.145662703861793
0.000307;-0.406114682555199;0.000307;-0.695484176278114;0.000307;0.132405548046033
0.000308;-0.42594937980175;0.000308;-0.735197737812996;0.000308;0.119148392230272
0.000309;-0.435866728425026;0.000309;-0.764982908964157;0.000309;0.117491247753302
0.00031;-0.445784077048302;0.00031;-0.804696470499039;0.00031;0.109205525368452
0.000311;-0.460660099983215;0.000311;-0.8344816416502;0.000311;0.112519814322392
0.000312;-0.470577448606491;0.000312;-0.869231007993221;0.000312;0.109205525368452
0.000313;-0.485453471541405;0.000313;-0.913908764719963;0.000313;0.115834103276332
0.000314;-0.505288168787956;0.000314;-0.963550716638565;0.000314;0.120805536707242
0.000315;-0.515205517411232;0.000315;-1.00822847336531;0.000315;0.105891236414512
0.000316;-0.535040214657784;0.000316;-1.05787042528391;0.000316;0.124119825661182
0.000317;-0.544957563281059;0.000317;-1.10254818201065;0.000317;0.114176958799362
0.000318;-0.554874911904335;0.000318;-1.15219013392925;0.000318;0.107548380891482
0.000319;-0.574709609150887;0.000319;-1.20183208584785;0.000319;0.115834103276332
0.00032;-0.584626957774162;0.00032;-1.2465098425746;0.00032;0.102576947460572
0.000321;-0.594544306397438;0.000321;-1.30111598968506;0.000321;0.0942912250757217
0.000322;-0.609420329332352;0.000322;-1.35572213679552;0.000322;0.0810340692599614
0.000323;-0.619337677955627;0.000323;-1.41032828390598;0.000323;0.0793769247829914
0.000324;-0.624296352267265;0.000324;-1.45500604063272;0.000324;0.0793769247829914
